TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,달서,노인,일반,65,인바디,3등급,20191204,F
1,포항,성인,일반,42,인바디,참가증,20191204,F
1,KSPO아산(출장),청소년,출장,13,관리자,참가증,20191206,F
1,KSPO송파,노인,출장,72,관리자,1등급,20191204,M
1,KSPO송파,노인,출장,69,관리자,참가증,20191204,F
6,부천,성인,일반,19,관리자,참가증,20191204,M
2,금천,노인,출장,72,관리자,참가증,20191204,F
1,KSPO아산(출장),청소년,출장,13,관리자,참가증,20191206,F
1,김천,청소년,출장,15,관리자,참가증,20191203,M
1,KSPO아산(출장),청소년,출장,15,관리자,참가증,20191206,F
