TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,구미,성인,일반,45,관리자,참가증,20210302,M
1,남구(부산),성인,일반,52,관리자,참가증,20210302,F
1,서구(광주),성인,일반,48,관리자,3등급,20210302,F
1,청주,성인,일반,20,관리자,3등급,20210302,M
1,서초,성인,일반,35,관리자,참가증,20210302,M
1,KSPO송파,성인,일반,27,관리자,3등급,20210302,M
1,서초,성인,일반,25,관리자,3등급,20210302,M
4,의정부,성인,일반,64,관리자,2등급,20210302,M
3,동구(인천),노인,일반,71,,참가증,20210303,M
2,동구(부산),성인,일반,46,,3등급,20210303,F
1,창원마산회원,성인,일반,64,,참가증,20210303,F
1,서대문,노인,일반,65,,참가증,20210303,M
2,중구(서울),노인,일반,70,,3등급,20210302,M
1,포항,성인,일반,35,인바디,참가증,20210302,M
2,KSPO아산,성인,일반,63,관리자,2등급,20210302,M
1,세종,성인,일반,35,관리자,2등급,20210302,F
1,KSPO송파,성인,일반,21,관리자,참가증,20210302,M
1,서구(대전),청소년,일반,18,관리자,3등급,20210302,F
2,안산,노인,일반,77,관리자,3등급,20210302,M
1,KSPO아산,성인,일반,19,관리자,참가증,20210302,M
1,의정부,성인,일반,20,관리자,참가증,20210302,M
3,광주,성인,일반,60,관리자,3등급,20210302,F
2,KSPO송파,성인,일반,27,관리자,1등급,20210302,M
1,세종,성인,일반,35,관리자,참가증,20210302,M
1,수원,성인,일반,53,관리자,3등급,20210302,F
3,안산,성인,일반,60,관리자,1등급,20210302,M
1,고양,노인,일반,66,관리자,참가증,20210302,F
1,계룡,성인,일반,20,관리자,참가증,20210302,M
1,세종,성인,일반,38,관리자,참가증,20210302,F
3,의정부,노인,일반,69,관리자,참가증,20210302,M
1,남구(울산),성인,일반,51,관리자,참가증,20210302,M
1,광산,성인,일반,63,관리자,참가증,20210302,F
1,마포,성인,일반,37,관리자,2등급,20210302,M
1,세종,성인,일반,58,관리자,3등급,20210303,F
1,부천,성인,일반,21,관리자,참가증,20210303,M
1,안산,성인,일반,63,관리자,참가증,20210303,F
1,영동,성인,출장,55,관리자,참가증,20210303,F
1,영동,성인,출장,62,관리자,참가증,20210303,M
2,창원마산회원,청소년,일반,18,관리자,참가증,20210303,M
2,춘천,성인,일반,19,관리자,참가증,20210303,M
5,서초,성인,일반,20,관리자,참가증,20210303,M
1,남구(부산),성인,일반,42,관리자,2등급,20210303,F
