"201805","경기평택경찰서",288,28,33,41,56,40,45,45,27,15,8,4,6,8,1,8,7,13,10,10,9,11,11,14,10,19,21,11,20,23,9,13,240,12,8,9,1,6,1,1,1,0,0,9
"201805","경기포천경찰서",77,9,16,11,5,17,12,7,6,2,4,2,1,1,1,1,2,3,4,2,4,4,4,4,5,4,6,7,5,2,2,1,55,3,4,1,2,5,1,0,0,1,0,5
"201805","경기하남경찰서",83,6,13,18,16,11,9,10,9,2,2,1,2,0,0,1,1,2,4,2,5,3,2,7,7,1,10,9,4,3,2,4,72,6,1,1,1,1,1,0,0,0,0,0
"201805","경기화성동탄경찰서",4,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0
"201805","경기화성서부경찰서",126,21,10,21,26,19,9,20,17,2,1,1,4,2,0,3,5,10,7,3,4,3,8,5,4,4,4,10,10,6,7,6,99,7,6,3,4,3,0,1,0,1,0,2
"201805","경남거제경찰서",99,16,8,8,13,22,17,15,14,7,2,2,3,2,2,3,1,4,5,6,4,4,3,2,5,5,9,2,3,3,5,3,77,11,4,2,0,3,1,0,0,0,0,1
"201805","경남거창경찰서",15,2,0,1,9,1,1,1,2,0,0,0,0,1,0,0,0,1,1,2,0,1,2,2,2,0,0,1,0,0,0,0,7,4,0,0,1,2,1,0,0,0,0,0
"201805","경남고성경찰서",17,2,2,3,1,2,5,2,0,0,0,0,1,0,1,0,0,3,2,0,0,2,0,3,1,2,1,0,1,0,0,0,11,1,0,3,1,1,0,0,0,0,0,0
"201805","경남김해서부경찰서",85,13,10,16,16,11,9,10,9,3,1,1,0,0,0,1,1,2,1,3,24,2,2,2,6,4,6,5,6,0,2,4,52,3,1,22,5,2,0,0,0,0,0,0
"201805","경남김해중부경찰서",166,14,21,32,27,31,16,25,12,5,10,3,5,6,5,5,1,6,9,7,15,4,5,13,5,10,5,6,6,13,3,7,108,9,3,31,5,3,0,0,0,0,0,7
"201805","경남남해경찰서",5,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
"201805","경남마산동부경찰서",90,11,11,17,10,13,11,17,14,2,5,3,3,1,1,1,4,2,7,2,4,3,6,2,3,5,9,6,3,3,0,1,67,7,2,7,5,1,0,0,0,0,0,1
"201805","경남마산중부경찰서",39,5,7,8,5,5,1,8,2,2,3,1,1,3,0,0,1,0,4,1,4,6,2,1,1,0,2,1,0,1,3,0,29,2,2,2,0,2,0,0,0,0,0,2
"201805","경남밀양경찰서",41,5,5,7,6,5,8,5,6,2,0,3,0,0,2,1,0,1,1,2,3,5,1,0,0,4,2,1,2,2,1,2,28,5,2,4,0,1,0,0,0,0,0,1
"201805","경남사천경찰서",35,6,7,6,6,4,5,1,9,2,2,1,3,1,0,1,2,1,2,1,1,0,1,0,0,3,0,1,0,0,0,4,25,4,1,1,1,3,0,0,0,0,0,0
"201805","경남산청경찰서",7,1,0,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0
"201805","경남양산경찰서",112,13,18,15,22,13,16,15,18,2,2,6,2,1,2,3,2,3,3,8,2,3,5,2,7,7,7,7,5,3,5,7,82,8,4,1,12,1,3,0,0,0,0,1
"201805","경남의령경찰서",8,1,1,1,3,2,0,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0
"201805","경남진주경찰서",152,23,13,33,24,29,11,19,15,14,4,4,4,5,3,4,6,4,7,6,6,2,7,4,8,5,3,12,8,6,7,8,130,7,3,1,4,3,0,1,0,0,0,3
"201805","경남진해경찰서",61,8,4,17,6,12,5,9,5,3,3,3,0,0,3,7,4,1,3,1,1,1,2,3,6,2,5,1,2,4,0,1,38,1,1,15,1,0,2,0,0,0,0,3
"201805","경남창녕경찰서",17,3,3,5,2,1,2,1,3,0,0,0,0,2,0,1,0,0,0,0,2,1,0,1,1,1,0,0,1,1,3,0,6,4,1,5,0,0,0,0,0,0,0,1
