년도,광역,기초,시구only,경찰서,연령,항목,인구수
2019,강원,평창군,평창군,강원평창경찰서,51~60세,남,4302
2019,강원,평창군,평창군,강원평창경찰서,51~60세,여,3907
2019,강원,평창군,평창군,강원평창경찰서,61~세,남,6568
2019,강원,평창군,평창군,강원평창경찰서,61~세,여,7657
2019,강원,평창군,평창군,강원평창경찰서,07~12세,남,827
2019,강원,평창군,평창군,강원평창경찰서,07~12세,여,755
2019,경남,하동군,하동군,경남하동경찰서,00~06세,남,655
2019,경남,하동군,하동군,경남하동경찰서,00~06세,여,643
2019,경남,하동군,하동군,경남하동경찰서,13~15세,남,460
2019,경남,하동군,하동군,경남하동경찰서,13~15세,여,381
2019,경남,하동군,하동군,경남하동경찰서,16~20세,남,796
2019,경남,하동군,하동군,경남하동경찰서,16~20세,여,479
2019,경남,하동군,하동군,경남하동경찰서,21~30세,남,1862
2019,경남,하동군,하동군,경남하동경찰서,21~30세,여,1311
2019,경남,하동군,하동군,경남하동경찰서,31~40세,남,1685
2019,경남,하동군,하동군,경남하동경찰서,31~40세,여,1421
2019,경남,하동군,하동군,경남하동경찰서,41~50세,남,2975
2019,경남,하동군,하동군,경남하동경찰서,41~50세,여,2413
2019,경남,하동군,하동군,경남하동경찰서,51~60세,남,4322
2019,경남,하동군,하동군,경남하동경찰서,51~60세,여,3919
2019,경남,하동군,하동군,경남하동경찰서,61~세,남,7426
2019,경남,하동군,하동군,경남하동경찰서,61~세,여,10287
2019,경남,하동군,하동군,경남하동경찰서,07~12세,남,836
2019,경남,하동군,하동군,경남하동경찰서,07~12세,여,712
2019,경남,함안군,함안군,경남함안경찰서,00~06세,남,1450
2019,경남,함안군,함안군,경남함안경찰서,00~06세,여,1449
2019,경남,함안군,함안군,경남함안경찰서,13~15세,남,874
2019,경남,함안군,함안군,경남함안경찰서,13~15세,여,766
2019,경남,함안군,함안군,경남함안경찰서,16~20세,남,1527
2019,경남,함안군,함안군,경남함안경찰서,16~20세,여,1207
2019,경남,함안군,함안군,경남함안경찰서,21~30세,남,4494
2019,경남,함안군,함안군,경남함안경찰서,21~30세,여,2428
2019,경남,함안군,함안군,경남함안경찰서,31~40세,남,4856
2019,경남,함안군,함안군,경남함안경찰서,31~40세,여,3406
2019,경남,함안군,함안군,경남함안경찰서,41~50세,남,5612
2019,경남,함안군,함안군,경남함안경찰서,41~50세,여,4442
2019,경남,함안군,함안군,경남함안경찰서,51~60세,남,5903
2019,경남,함안군,함안군,경남함안경찰서,51~60세,여,5175
2019,경남,함안군,함안군,경남함안경찰서,61~세,남,8409
2019,경남,함안군,함안군,경남함안경찰서,61~세,여,10990
2019,경남,함안군,함안군,경남함안경찰서,07~12세,남,1826
2019,경남,함안군,함안군,경남함안경찰서,07~12세,여,1797
2019,경남,함양군,함양군,경남함양경찰서,00~06세,남,594
2019,경남,함양군,함양군,경남함양경찰서,00~06세,여,618
2019,경남,함양군,함양군,경남함양경찰서,13~15세,남,439
2019,경남,함양군,함양군,경남함양경찰서,13~15세,여,386
2019,경남,함양군,함양군,경남함양경찰서,16~20세,남,758
2019,경남,함양군,함양군,경남함양경찰서,16~20세,여,620
2019,경남,함양군,함양군,경남함양경찰서,21~30세,남,1541
2019,경남,함양군,함양군,경남함양경찰서,21~30세,여,1082
2019,경남,함양군,함양군,경남함양경찰서,31~40세,남,1560
2019,경남,함양군,함양군,경남함양경찰서,31~40세,여,1407
2019,경남,함양군,함양군,경남함양경찰서,41~50세,남,2617
2019,경남,함양군,함양군,경남함양경찰서,41~50세,여,2200
2019,경남,함양군,함양군,경남함양경찰서,51~60세,남,3601
2019,경남,함양군,함양군,경남함양경찰서,51~60세,여,3255
2019,경남,함양군,함양군,경남함양경찰서,61~세,남,6192
2019,경남,함양군,함양군,경남함양경찰서,61~세,여,9008
2019,경남,함양군,함양군,경남함양경찰서,07~12세,남,786
2019,경남,함양군,함양군,경남함양경찰서,07~12세,여,720
2019,전남,함평군,함평군,전남함평경찰서,00~06세,남,503
2019,전남,함평군,함평군,전남함평경찰서,00~06세,여,470
2019,전남,함평군,함평군,전남함평경찰서,13~15세,남,331
2019,전남,함평군,함평군,전남함평경찰서,13~15세,여,299
2019,전남,함평군,함평군,전남함평경찰서,16~20세,남,778
2019,전남,함평군,함평군,전남함평경찰서,16~20세,여,661
2019,전남,함평군,함평군,전남함평경찰서,21~30세,남,1431
2019,전남,함평군,함평군,전남함평경찰서,21~30세,여,988
2019,전남,함평군,함평군,전남함평경찰서,31~40세,남,1290
2019,전남,함평군,함평군,전남함평경찰서,31~40세,여,1070
2019,전남,함평군,함평군,전남함평경찰서,41~50세,남,2010
2019,전남,함평군,함평군,전남함평경찰서,41~50세,여,1473
2019,전남,함평군,함평군,전남함평경찰서,51~60세,남,2947
2019,전남,함평군,함평군,전남함평경찰서,51~60세,여,2317
2019,전남,함평군,함평군,전남함평경찰서,61~세,남,5402
2019,전남,함평군,함평군,전남함평경찰서,61~세,여,7577
2019,전남,함평군,함평군,전남함평경찰서,07~12세,남,537
2019,전남,함평군,함평군,전남함평경찰서,07~12세,여,472
2019,경남,합천군,합천군,경남합천경찰서,00~06세,남,549
2019,경남,합천군,합천군,경남합천경찰서,00~06세,여,528
2019,경남,합천군,합천군,경남합천경찰서,13~15세,남,343
2019,경남,합천군,합천군,경남합천경찰서,13~15세,여,329
2019,경남,합천군,합천군,경남합천경찰서,16~20세,남,753
2019,경남,합천군,합천군,경남합천경찰서,16~20세,여,536
2019,경남,합천군,합천군,경남합천경찰서,21~30세,남,1652
2019,경남,합천군,합천군,경남합천경찰서,21~30세,여,1195
2019,경남,합천군,합천군,경남합천경찰서,31~40세,남,1674
2019,경남,합천군,합천군,경남합천경찰서,31~40세,여,1346
2019,경남,합천군,합천군,경남합천경찰서,41~50세,남,2572
2019,경남,합천군,합천군,경남합천경찰서,41~50세,여,2024
2019,경남,합천군,합천군,경남합천경찰서,51~60세,남,4189
2019,경남,합천군,합천군,경남합천경찰서,51~60세,여,3759
2019,경남,합천군,합천군,경남합천경찰서,61~세,남,7943
2019,경남,합천군,합천군,경남합천경찰서,61~세,여,11763
2019,경남,합천군,합천군,경남합천경찰서,07~12세,남,683
2019,경남,합천군,합천군,경남합천경찰서,07~12세,여,611
2019,전남,해남군,해남군,전남해남경찰서,00~06세,남,1532
2019,전남,해남군,해남군,전남해남경찰서,00~06세,여,1509
2019,전남,해남군,해남군,전남해남경찰서,13~15세,남,693
2019,전남,해남군,해남군,전남해남경찰서,13~15세,여,621
2019,전남,해남군,해남군,전남해남경찰서,16~20세,남,1304
2019,전남,해남군,해남군,전남해남경찰서,16~20세,여,947
2019,전남,해남군,해남군,전남해남경찰서,21~30세,남,2922
2019,전남,해남군,해남군,전남해남경찰서,21~30세,여,2163
2019,전남,해남군,해남군,전남해남경찰서,31~40세,남,3142
2019,전남,해남군,해남군,전남해남경찰서,31~40세,여,2895
2019,전남,해남군,해남군,전남해남경찰서,41~50세,남,4640
2019,전남,해남군,해남군,전남해남경찰서,41~50세,여,3569
2019,전남,해남군,해남군,전남해남경찰서,51~60세,남,6155
2019,전남,해남군,해남군,전남해남경찰서,51~60세,여,5321
2019,전남,해남군,해남군,전남해남경찰서,61~세,남,10728
2019,전남,해남군,해남군,전남해남경찰서,61~세,여,14415
2019,전남,해남군,해남군,전남해남경찰서,07~12세,남,1318
2019,전남,해남군,해남군,전남해남경찰서,07~12세,여,1301
2019,충남,홍성군,홍성군,충남홍성경찰서,00~06세,남,2736
2019,충남,홍성군,홍성군,충남홍성경찰서,00~06세,여,2530
2019,충남,홍성군,홍성군,충남홍성경찰서,13~15세,남,1406
2019,충남,홍성군,홍성군,충남홍성경찰서,13~15세,여,1337
2019,충남,홍성군,홍성군,충남홍성경찰서,16~20세,남,3137
2019,충남,홍성군,홍성군,충남홍성경찰서,16~20세,여,3265
2019,충남,홍성군,홍성군,충남홍성경찰서,21~30세,남,6384
2019,충남,홍성군,홍성군,충남홍성경찰서,21~30세,여,4914
2019,충남,홍성군,홍성군,충남홍성경찰서,31~40세,남,6518
2019,충남,홍성군,홍성군,충남홍성경찰서,31~40세,여,5736
2019,충남,홍성군,홍성군,충남홍성경찰서,41~50세,남,7891
2019,충남,홍성군,홍성군,충남홍성경찰서,41~50세,여,6951
2019,충남,홍성군,홍성군,충남홍성경찰서,51~60세,남,8176
2019,충남,홍성군,홍성군,충남홍성경찰서,51~60세,여,7767
2019,충남,홍성군,홍성군,충남홍성경찰서,61~세,남,12374
2019,충남,홍성군,홍성군,충남홍성경찰서,61~세,여,15967
2019,충남,홍성군,홍성군,충남홍성경찰서,07~12세,남,2908
2019,충남,홍성군,홍성군,충남홍성경찰서,07~12세,여,2794
2019,강원,홍천군,홍천군,강원홍천경찰서,00~06세,남,1328
2019,강원,홍천군,홍천군,강원홍천경찰서,00~06세,여,1246
2019,강원,홍천군,홍천군,강원홍천경찰서,13~15세,남,799
2019,강원,홍천군,홍천군,강원홍천경찰서,13~15세,여,715
2019,강원,홍천군,홍천군,강원홍천경찰서,16~20세,남,1502
2019,강원,홍천군,홍천군,강원홍천경찰서,16~20세,여,1288
2019,강원,홍천군,홍천군,강원홍천경찰서,21~30세,남,3757
2019,강원,홍천군,홍천군,강원홍천경찰서,21~30세,여,2615
2019,강원,홍천군,홍천군,강원홍천경찰서,31~40세,남,3602
2019,강원,홍천군,홍천군,강원홍천경찰서,31~40세,여,3046
2019,강원,홍천군,홍천군,강원홍천경찰서,41~50세,남,4616
2019,강원,홍천군,홍천군,강원홍천경찰서,41~50세,여,4032
2019,강원,홍천군,홍천군,강원홍천경찰서,51~60세,남,6655
2019,강원,홍천군,홍천군,강원홍천경찰서,51~60세,여,6218
2019,강원,홍천군,홍천군,강원홍천경찰서,61~세,남,10407
2019,강원,홍천군,홍천군,강원홍천경찰서,61~세,여,11916
2019,강원,홍천군,홍천군,강원홍천경찰서,07~12세,남,1424
2019,강원,홍천군,홍천군,강원홍천경찰서,07~12세,여,1468
2019,전남,화순군,화순군,전남화순경찰서,00~06세,남,1133
2019,전남,화순군,화순군,전남화순경찰서,00~06세,여,1104
2019,전남,화순군,화순군,전남화순경찰서,13~15세,남,858
2019,전남,화순군,화순군,전남화순경찰서,13~15세,여,726
2019,전남,화순군,화순군,전남화순경찰서,16~20세,남,1845
2019,전남,화순군,화순군,전남화순경찰서,16~20세,여,1707
2019,전남,화순군,화순군,전남화순경찰서,21~30세,남,3103
2019,전남,화순군,화순군,전남화순경찰서,21~30세,여,2688
2019,전남,화순군,화순군,전남화순경찰서,31~40세,남,2553
2019,전남,화순군,화순군,전남화순경찰서,31~40세,여,2600
2019,전남,화순군,화순군,전남화순경찰서,41~50세,남,4444
2019,전남,화순군,화순군,전남화순경찰서,41~50세,여,4171
2019,전남,화순군,화순군,전남화순경찰서,51~60세,남,5563
2019,전남,화순군,화순군,전남화순경찰서,51~60세,여,4987
2019,전남,화순군,화순군,전남화순경찰서,61~세,남,7932
2019,전남,화순군,화순군,전남화순경찰서,61~세,여,11419
2019,전남,화순군,화순군,전남화순경찰서,07~12세,남,1469
2019,전남,화순군,화순군,전남화순경찰서,07~12세,여,1369
2019,강원,화천군,화천군,강원화천경찰서,00~06세,남,679
2019,강원,화천군,화천군,강원화천경찰서,00~06세,여,663
2019,강원,화천군,화천군,강원화천경찰서,13~15세,남,260
2019,강원,화천군,화천군,강원화천경찰서,13~15세,여,247
2019,강원,화천군,화천군,강원화천경찰서,16~20세,남,501
2019,강원,화천군,화천군,강원화천경찰서,16~20세,여,357
2019,강원,화천군,화천군,강원화천경찰서,21~30세,남,2484
2019,강원,화천군,화천군,강원화천경찰서,21~30세,여,1108
2019,강원,화천군,화천군,강원화천경찰서,31~40세,남,1581
2019,강원,화천군,화천군,강원화천경찰서,31~40세,여,1233
2019,강원,화천군,화천군,강원화천경찰서,41~50세,남,1528
2019,강원,화천군,화천군,강원화천경찰서,41~50세,여,1268
2019,강원,화천군,화천군,강원화천경찰서,51~60세,남,2095
2019,강원,화천군,화천군,강원화천경찰서,51~60세,여,1793
2019,강원,화천군,화천군,강원화천경찰서,61~세,남,2993
2019,강원,화천군,화천군,강원화천경찰서,61~세,여,3580
2019,강원,화천군,화천군,강원화천경찰서,07~12세,남,515
2019,강원,화천군,화천군,강원화천경찰서,07~12세,여,540
2019,강원,횡성군,횡성군,강원횡성경찰서,00~06세,남,756
2019,강원,횡성군,횡성군,강원횡성경찰서,00~06세,여,705
2019,강원,횡성군,횡성군,강원횡성경찰서,13~15세,남,458
2019,강원,횡성군,횡성군,강원횡성경찰서,13~15세,여,424
2019,강원,횡성군,횡성군,강원횡성경찰서,16~20세,남,1228
2019,강원,횡성군,횡성군,강원횡성경찰서,16~20세,여,1062
2019,강원,횡성군,횡성군,강원횡성경찰서,21~30세,남,2240
2019,강원,횡성군,횡성군,강원횡성경찰서,21~30세,여,1664
2019,강원,횡성군,횡성군,강원횡성경찰서,31~40세,남,1978
2019,강원,횡성군,횡성군,강원횡성경찰서,31~40세,여,1776
2019,강원,횡성군,횡성군,강원횡성경찰서,41~50세,남,2851
2019,강원,횡성군,횡성군,강원횡성경찰서,41~50세,여,2419
2019,강원,횡성군,횡성군,강원횡성경찰서,51~60세,남,4516
2019,강원,횡성군,횡성군,강원횡성경찰서,51~60세,여,4260
2019,강원,횡성군,횡성군,강원횡성경찰서,61~세,남,7707
2019,강원,횡성군,횡성군,강원횡성경찰서,61~세,여,8709
2019,강원,횡성군,횡성군,강원횡성경찰서,07~12세,남,881
2019,강원,횡성군,횡성군,강원횡성경찰서,07~12세,여,797
2019,충북,청주시 흥덕구,흥덕구,,00~06세,남,8570
2019,충북,청주시 흥덕구,흥덕구,,00~06세,여,8165
2019,충북,청주시 흥덕구,흥덕구,,13~15세,남,3888
2019,충북,청주시 흥덕구,흥덕구,,13~15세,여,3562
2019,충북,청주시 흥덕구,흥덕구,,16~20세,남,7938
2019,충북,청주시 흥덕구,흥덕구,,16~20세,여,7157
2019,충북,청주시 흥덕구,흥덕구,,21~30세,남,23071
2019,충북,청주시 흥덕구,흥덕구,,21~30세,여,19823
2019,충북,청주시 흥덕구,흥덕구,,31~40세,남,22385
2019,충북,청주시 흥덕구,흥덕구,,31~40세,여,20497
2019,충북,청주시 흥덕구,흥덕구,,41~50세,남,22340
2019,충북,청주시 흥덕구,흥덕구,,41~50세,여,21928
2019,충북,청주시 흥덕구,흥덕구,,51~60세,남,20779
2019,충북,청주시 흥덕구,흥덕구,,51~60세,여,20542
2019,충북,청주시 흥덕구,흥덕구,,61~세,남,17994
2019,충북,청주시 흥덕구,흥덕구,,61~세,여,21840
2019,충북,청주시 흥덕구,흥덕구,,07~12세,남,8151
2019,충북,청주시 흥덕구,흥덕구,,07~12세,여,7671
2019,경기,가평군,가평군,경기가평경찰서,00~06세,남,1188
2019,경기,가평군,가평군,경기가평경찰서,00~06세,여,1130
2019,경기,가평군,가평군,경기가평경찰서,13~15세,남,691
2019,경기,가평군,가평군,경기가평경찰서,13~15세,여,629
2019,경기,가평군,가평군,경기가평경찰서,16~20세,남,1494
2019,경기,가평군,가평군,경기가평경찰서,16~20세,여,1385
2019,경기,가평군,가평군,경기가평경찰서,21~30세,남,3296
2019,경기,가평군,가평군,경기가평경찰서,21~30세,여,2494
2019,경기,가평군,가평군,경기가평경찰서,31~40세,남,3222
2019,경기,가평군,가평군,경기가평경찰서,31~40세,여,2920
2019,경기,가평군,가평군,경기가평경찰서,41~50세,남,4329
2019,경기,가평군,가평군,경기가평경찰서,41~50세,여,3797
2019,경기,가평군,가평군,경기가평경찰서,51~60세,남,5846
2019,경기,가평군,가평군,경기가평경찰서,51~60세,여,5536
2019,경기,가평군,가평군,경기가평경찰서,61~세,남,9038
2019,경기,가평군,가평군,경기가평경찰서,61~세,여,10307
2019,경기,가평군,가평군,경기가평경찰서,07~12세,남,1256
2019,경기,가평군,가평군,경기가평경찰서,07~12세,여,1265
2019,경기,과천시,과천시,경기과천경찰서,00~06세,남,1491
2019,경기,과천시,과천시,경기과천경찰서,00~06세,여,1274
2019,경기,과천시,과천시,경기과천경찰서,13~15세,남,902
2019,경기,과천시,과천시,경기과천경찰서,13~15세,여,788
2019,경기,과천시,과천시,경기과천경찰서,16~20세,남,1609
2019,경기,과천시,과천시,경기과천경찰서,16~20세,여,1466
2019,경기,과천시,과천시,경기과천경찰서,21~30세,남,3718
2019,경기,과천시,과천시,경기과천경찰서,21~30세,여,3288
2019,경기,과천시,과천시,경기과천경찰서,31~40세,남,3656
2019,경기,과천시,과천시,경기과천경찰서,31~40세,여,3496
2019,경기,과천시,과천시,경기과천경찰서,41~50세,남,4247
2019,경기,과천시,과천시,경기과천경찰서,41~50세,여,4748
2019,경기,과천시,과천시,경기과천경찰서,51~60세,남,4649
2019,경기,과천시,과천시,경기과천경찰서,51~60세,여,4907
2019,경기,과천시,과천시,경기과천경찰서,61~세,남,4714
2019,경기,과천시,과천시,경기과천경찰서,61~세,여,5782
2019,경기,과천시,과천시,경기과천경찰서,07~12세,남,1598
2019,경기,과천시,과천시,경기과천경찰서,07~12세,여,1497
2019,경기,광명시,광명시,경기광명경찰서,00~06세,남,8635
2019,경기,광명시,광명시,경기광명경찰서,00~06세,여,8278
2019,경기,광명시,광명시,경기광명경찰서,13~15세,남,4736
2019,경기,광명시,광명시,경기광명경찰서,13~15세,여,4430
2019,경기,광명시,광명시,경기광명경찰서,16~20세,남,8818
2019,경기,광명시,광명시,경기광명경찰서,16~20세,여,7971
2019,경기,광명시,광명시,경기광명경찰서,21~30세,남,20503
2019,경기,광명시,광명시,경기광명경찰서,21~30세,여,18718
2019,경기,광명시,광명시,경기광명경찰서,31~40세,남,23700
2019,경기,광명시,광명시,경기광명경찰서,31~40세,여,23245
2019,경기,광명시,광명시,경기광명경찰서,41~50세,남,27490
2019,경기,광명시,광명시,경기광명경찰서,41~50세,여,27898
2019,경기,광명시,광명시,경기광명경찰서,51~60세,남,25726
2019,경기,광명시,광명시,경기광명경찰서,51~60세,여,26781
2019,경기,광명시,광명시,경기광명경찰서,61~세,남,26050
2019,경기,광명시,광명시,경기광명경찰서,61~세,여,32323
2019,경기,광명시,광명시,경기광명경찰서,07~12세,남,9238
2019,경기,광명시,광명시,경기광명경찰서,07~12세,여,8922
2019,경기,광주시,광주시,경기광주경찰서,00~06세,남,12846
2019,경기,광주시,광주시,경기광주경찰서,00~06세,여,12256
2019,경기,광주시,광주시,경기광주경찰서,13~15세,남,4613
2019,경기,광주시,광주시,경기광주경찰서,13~15세,여,4449
2019,경기,광주시,광주시,경기광주경찰서,16~20세,남,9140
2019,경기,광주시,광주시,경기광주경찰서,16~20세,여,8682
2019,경기,광주시,광주시,경기광주경찰서,21~30세,남,26555
2019,경기,광주시,광주시,경기광주경찰서,21~30세,여,21134
2019,경기,광주시,광주시,경기광주경찰서,31~40세,남,35565
2019,경기,광주시,광주시,경기광주경찰서,31~40세,여,30157
2019,경기,광주시,광주시,경기광주경찰서,41~50세,남,33853
2019,경기,광주시,광주시,경기광주경찰서,41~50세,여,29787
2019,경기,광주시,광주시,경기광주경찰서,51~60세,남,29941
2019,경기,광주시,광주시,경기광주경찰서,51~60세,여,29791
2019,경기,광주시,광주시,경기광주경찰서,61~세,남,31149
2019,경기,광주시,광주시,경기광주경찰서,61~세,여,34538
2019,경기,광주시,광주시,경기광주경찰서,07~12세,남,10626
2019,경기,광주시,광주시,경기광주경찰서,07~12세,여,10156
2019,경기,구리시,구리시,경기구리경찰서,00~06세,남,5665
2019,경기,구리시,구리시,경기구리경찰서,00~06세,여,5228
2019,경기,구리시,구리시,경기구리경찰서,13~15세,남,2710
2019,경기,구리시,구리시,경기구리경찰서,13~15세,여,2409
2019,경기,구리시,구리시,경기구리경찰서,16~20세,남,5018
2019,경기,구리시,구리시,경기구리경찰서,16~20세,여,4806
2019,경기,구리시,구리시,경기구리경찰서,21~30세,남,13169
2019,경기,구리시,구리시,경기구리경찰서,21~30세,여,12570
2019,경기,구리시,구리시,경기구리경찰서,31~40세,남,14141
2019,경기,구리시,구리시,경기구리경찰서,31~40세,여,13839
2019,경기,구리시,구리시,경기구리경찰서,41~50세,남,16282
2019,경기,구리시,구리시,경기구리경찰서,41~50세,여,16836
2019,경기,구리시,구리시,경기구리경찰서,51~60세,남,16956
2019,경기,구리시,구리시,경기구리경찰서,51~60세,여,17372
2019,경기,구리시,구리시,경기구리경찰서,61~세,남,15947
2019,경기,구리시,구리시,경기구리경찰서,61~세,여,18935
2019,경기,구리시,구리시,경기구리경찰서,07~12세,남,5333
2019,경기,구리시,구리시,경기구리경찰서,07~12세,여,5054
2019,경기,군포시,군포시,경기군포경찰서,00~06세,남,7716
2019,경기,군포시,군포시,경기군포경찰서,00~06세,여,7422
2019,경기,군포시,군포시,경기군포경찰서,13~15세,남,3798
2019,경기,군포시,군포시,경기군포경찰서,13~15세,여,3632
2019,경기,군포시,군포시,경기군포경찰서,16~20세,남,7572
2019,경기,군포시,군포시,경기군포경찰서,16~20세,여,6951
2019,경기,군포시,군포시,경기군포경찰서,21~30세,남,19485
2019,경기,군포시,군포시,경기군포경찰서,21~30세,여,17912
2019,경기,군포시,군포시,경기군포경찰서,31~40세,남,21382
2019,경기,군포시,군포시,경기군포경찰서,31~40세,여,19995
2019,경기,군포시,군포시,경기군포경찰서,41~50세,남,23065
2019,경기,군포시,군포시,경기군포경찰서,41~50세,여,23883
2019,경기,군포시,군포시,경기군포경찰서,51~60세,남,23684
2019,경기,군포시,군포시,경기군포경찰서,51~60세,여,24790
2019,경기,군포시,군포시,경기군포경찰서,61~세,남,22085
2019,경기,군포시,군포시,경기군포경찰서,61~세,여,26641
2019,경기,군포시,군포시,경기군포경찰서,07~12세,남,7827
2019,경기,군포시,군포시,경기군포경찰서,07~12세,여,7314
2019,경기,수원시 권선구,권선구,,00~06세,남,12524
2019,경기,수원시 권선구,권선구,,00~06세,여,11843
2019,경기,수원시 권선구,권선구,,13~15세,남,4784
2019,경기,수원시 권선구,권선구,,13~15세,여,4440
2019,경기,수원시 권선구,권선구,,16~20세,남,9479
2019,경기,수원시 권선구,권선구,,16~20세,여,8625
2019,경기,수원시 권선구,권선구,,21~30세,남,28666
2019,경기,수원시 권선구,권선구,,21~30세,여,26460
2019,경기,수원시 권선구,권선구,,31~40세,남,33583
2019,경기,수원시 권선구,권선구,,31~40세,여,30666
2019,경기,수원시 권선구,권선구,,41~50세,남,32056
2019,경기,수원시 권선구,권선구,,41~50세,여,30635
2019,경기,수원시 권선구,권선구,,51~60세,남,31479
2019,경기,수원시 권선구,권선구,,51~60세,여,32182
2019,경기,수원시 권선구,권선구,,61~세,남,25988
2019,경기,수원시 권선구,권선구,,61~세,여,30502
2019,경기,수원시 권선구,권선구,,07~12세,남,10723
2019,경기,수원시 권선구,권선구,,07~12세,여,10135
2019,경기,용인시 기흥구,기흥구,,00~06세,남,15059
2019,경기,용인시 기흥구,기흥구,,00~06세,여,14229
2019,경기,용인시 기흥구,기흥구,,13~15세,남,7186
2019,경기,용인시 기흥구,기흥구,,13~15세,여,6792
2019,경기,용인시 기흥구,기흥구,,16~20세,남,13000
2019,경기,용인시 기흥구,기흥구,,16~20세,여,12779
2019,경기,용인시 기흥구,기흥구,,21~30세,남,28692
2019,경기,용인시 기흥구,기흥구,,21~30세,여,27217
2019,경기,용인시 기흥구,기흥구,,31~40세,남,32340
2019,경기,용인시 기흥구,기흥구,,31~40세,여,33528
2019,경기,용인시 기흥구,기흥구,,41~50세,남,40787
2019,경기,용인시 기흥구,기흥구,,41~50세,여,41297
2019,경기,용인시 기흥구,기흥구,,51~60세,남,29951
2019,경기,용인시 기흥구,기흥구,,51~60세,여,29433
2019,경기,용인시 기흥구,기흥구,,61~세,남,31416
2019,경기,용인시 기흥구,기흥구,,61~세,여,38924
2019,경기,용인시 기흥구,기흥구,,07~12세,남,16134
2019,경기,용인시 기흥구,기흥구,,07~12세,여,15311
2019,경기,김포시,김포시,경기김포경찰서,00~06세,남,17747
2019,경기,김포시,김포시,경기김포경찰서,00~06세,여,16900
2019,경기,김포시,김포시,경기김포경찰서,13~15세,남,6254
2019,경기,김포시,김포시,경기김포경찰서,13~15세,여,6048
2019,경기,김포시,김포시,경기김포경찰서,16~20세,남,9978
2019,경기,김포시,김포시,경기김포경찰서,16~20세,여,9053
2019,경기,김포시,김포시,경기김포경찰서,21~30세,남,30402
2019,경기,김포시,김포시,경기김포경찰서,21~30세,여,21920
2019,경기,김포시,김포시,경기김포경찰서,31~40세,남,43180
2019,경기,김포시,김포시,경기김포경찰서,31~40세,여,38763
2019,경기,김포시,김포시,경기김포경찰서,41~50세,남,41582
2019,경기,김포시,김포시,경기김포경찰서,41~50세,여,36710
2019,경기,김포시,김포시,경기김포경찰서,51~60세,남,31558
2019,경기,김포시,김포시,경기김포경찰서,51~60세,여,30168
2019,경기,김포시,김포시,경기김포경찰서,61~세,남,32505
2019,경기,김포시,김포시,경기김포경찰서,61~세,여,38524
2019,경기,김포시,김포시,경기김포경찰서,07~12세,남,16063
2019,경기,김포시,김포시,경기김포경찰서,07~12세,여,15555
2019,경기,남양주시,남양주시,경기남양주경찰서,00~06세,남,22039
2019,경기,남양주시,남양주시,경기남양주경찰서,00~06세,여,20820
2019,경기,남양주시,남양주시,경기남양주경찰서,13~15세,남,10788
2019,경기,남양주시,남양주시,경기남양주경찰서,13~15세,여,10254
2019,경기,남양주시,남양주시,경기남양주경찰서,16~20세,남,18873
2019,경기,남양주시,남양주시,경기남양주경찰서,16~20세,여,17370
2019,경기,남양주시,남양주시,경기남양주경찰서,21~30세,남,40722
2019,경기,남양주시,남양주시,경기남양주경찰서,21~30세,여,36650
2019,경기,남양주시,남양주시,경기남양주경찰서,31~40세,남,48383
2019,경기,남양주시,남양주시,경기남양주경찰서,31~40세,여,49422
2019,경기,남양주시,남양주시,경기남양주경찰서,41~50세,남,63332
2019,경기,남양주시,남양주시,경기남양주경찰서,41~50세,여,61529
2019,경기,남양주시,남양주시,경기남양주경찰서,51~60세,남,54464
2019,경기,남양주시,남양주시,경기남양주경찰서,51~60세,여,53181
2019,경기,남양주시,남양주시,경기남양주경찰서,61~세,남,57093
2019,경기,남양주시,남양주시,경기남양주경찰서,61~세,여,69173
2019,경기,남양주시,남양주시,경기남양주경찰서,07~12세,남,24192
2019,경기,남양주시,남양주시,경기남양주경찰서,07~12세,여,22792
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,00~06세,남,8681
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,00~06세,여,8438
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,13~15세,남,4603
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,13~15세,여,4346
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,16~20세,남,10454
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,16~20세,여,9199
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,21~30세,남,31574
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,21~30세,여,24783
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,31~40세,남,32573
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,31~40세,여,24348
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,41~50세,남,34084
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,41~50세,여,31410
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,51~60세,남,35202
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,51~60세,여,31865
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,61~세,남,22781
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,61~세,여,26348
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,07~12세,남,8888
2019,경기,안산시 단원구,단원구,경기안산단원경찰서,07~12세,여,8453
