,년도,광역,기초,경찰서,연령,발생건수,가구수,발생율,범죄피해율
2639,2019,경북,문경시,경북문경경찰서,61~세,339,6352,5.34,5336.9
2640,2019,경북,봉화군,경북봉화경찰서,21~30세,24,125,19.2,19200.0
2641,2019,경북,봉화군,경북봉화경찰서,31~40세,29,200,14.5,14500.0
2642,2019,경북,봉화군,경북봉화경찰서,41~50세,58,334,17.37,17365.27
2643,2019,경북,봉화군,경북봉화경찰서,51~60세,114,840,13.57,13571.43
2644,2019,경북,봉화군,경북봉화경찰서,61~세,126,3400,3.71,3705.88
2645,2019,경북,상주시,경북상주경찰서,16~20세,100,111,90.09,90090.09
2646,2019,경북,상주시,경북상주경찰서,21~30세,208,1693,12.29,12285.88
2647,2019,경북,상주시,경북상주경찰서,31~40세,260,900,28.89,28888.89
2648,2019,경북,상주시,경북상주경찰서,41~50세,443,1055,41.99,41990.52
2649,2019,경북,상주시,경북상주경찰서,51~60세,426,2259,18.86,18857.9
2650,2019,경북,상주시,경북상주경찰서,61~세,447,8846,5.05,5053.13
2651,2019,경북,성주군,경북성주경찰서,16~20세,25,8,312.5,312500.0
2652,2019,경북,성주군,경북성주경찰서,21~30세,84,261,32.18,32183.91
2653,2019,경북,성주군,경북성주경찰서,31~40세,143,376,38.03,38031.91
2654,2019,경북,성주군,경북성주경찰서,41~50세,172,546,31.5,31501.83
2655,2019,경북,성주군,경북성주경찰서,51~60세,259,1251,20.7,20703.44
2656,2019,경북,성주군,경북성주경찰서,61~세,263,3653,7.2,7199.56
2657,2019,경북,안동시,경북안동경찰서,16~20세,141,349,40.4,40401.15
2658,2019,경북,안동시,경북안동경찰서,21~30세,496,4144,11.97,11969.11
2659,2019,경북,안동시,경북안동경찰서,31~40세,609,2196,27.73,27732.24
2660,2019,경북,안동시,경북안동경찰서,41~50세,783,2517,31.11,31108.46
2661,2019,경북,안동시,경북안동경찰서,51~60세,804,3721,21.61,21607.09
2662,2019,경북,안동시,경북안동경찰서,61~세,684,10925,6.26,6260.87
2663,2019,경북,영덕군,경북영덕경찰서,21~30세,79,245,32.24,32244.9
2664,2019,경북,영덕군,경북영덕경찰서,31~40세,117,308,37.99,37987.01
2665,2019,경북,영덕군,경북영덕경찰서,41~50세,192,487,39.43,39425.05
2666,2019,경북,영덕군,경북영덕경찰서,51~60세,205,1076,19.05,19052.04
2667,2019,경북,영덕군,경북영덕경찰서,61~세,203,4442,4.57,4570.01
2668,2019,경북,영양군,경북영양경찰서,21~30세,12,80,15.0,15000.0
2669,2019,경북,영양군,경북영양경찰서,31~40세,28,124,22.58,22580.65
2670,2019,경북,영양군,경북영양경찰서,41~50세,38,174,21.84,21839.08
2671,2019,경북,영양군,경북영양경찰서,51~60세,57,466,12.23,12231.76
2672,2019,경북,영양군,경북영양경찰서,61~세,76,1909,3.98,3981.14
2673,2019,경북,영주시,경북영주경찰서,16~20세,112,196,57.14,57142.86
2674,2019,경북,영주시,경북영주경찰서,21~30세,291,1849,15.74,15738.24
2675,2019,경북,영주시,경북영주경찰서,31~40세,269,1036,25.97,25965.25
2676,2019,경북,영주시,경북영주경찰서,41~50세,418,1309,31.93,31932.77
2677,2019,경북,영주시,경북영주경찰서,51~60세,406,2278,17.82,17822.65
2678,2019,경북,영주시,경북영주경찰서,61~세,409,7464,5.48,5479.64
2679,2019,경북,영천시,경북영천경찰서,16~20세,111,85,130.59,130588.24
2680,2019,경북,영천시,경북영천경찰서,21~30세,279,988,28.24,28238.87
2681,2019,경북,영천시,경북영천경찰서,31~40세,331,1328,24.92,24924.7
2682,2019,경북,영천시,경북영천경찰서,41~50세,475,1620,29.32,29320.99
2683,2019,경북,영천시,경북영천경찰서,51~60세,587,2862,20.51,20510.13
2684,2019,경북,영천시,경북영천경찰서,61~세,497,8180,6.08,6075.79
2685,2019,경북,예천군,경북예천경찰서,16~20세,30,33,90.91,90909.09
2686,2019,경북,예천군,경북예천경찰서,21~30세,52,482,10.79,10788.38
2687,2019,경북,예천군,경북예천경찰서,31~40세,115,638,18.03,18025.08
2688,2019,경북,예천군,경북예천경찰서,41~50세,114,645,17.67,17674.42
2689,2019,경북,예천군,경북예천경찰서,51~60세,201,1128,17.82,17819.15
2690,2019,경북,예천군,경북예천경찰서,61~세,196,4936,3.97,3970.83
2691,2019,경북,울릉군,경북울릉경찰서,21~30세,1,135,0.74,740.74
2692,2019,경북,울릉군,경북울릉경찰서,31~40세,23,198,11.62,11616.16
2693,2019,경북,울릉군,경북울릉경찰서,41~50세,42,278,15.11,15107.91
2694,2019,경북,울릉군,경북울릉경찰서,51~60세,45,407,11.06,11056.51
2695,2019,경북,울릉군,경북울릉경찰서,61~세,25,642,3.89,3894.08
2696,2019,경북,울진군,경북울진경찰서,16~20세,15,6,250.0,250000.0
2697,2019,경북,울진군,경북울진경찰서,21~30세,66,528,12.5,12500.0
2698,2019,경북,울진군,경북울진경찰서,31~40세,115,643,17.88,17884.91
2699,2019,경북,울진군,경북울진경찰서,41~50세,187,741,25.24,25236.17
2700,2019,경북,울진군,경북울진경찰서,51~60세,219,1369,16.0,15997.08
2701,2019,경북,울진군,경북울진경찰서,61~세,179,4587,3.9,3902.33
2702,2019,경북,의성군,경북의성경찰서,21~30세,71,287,24.74,24738.68
2703,2019,경북,의성군,경북의성경찰서,31~40세,111,338,32.84,32840.24
2704,2019,경북,의성군,경북의성경찰서,41~50세,135,502,26.89,26892.43
2705,2019,경북,의성군,경북의성경찰서,51~60세,248,1279,19.39,19390.15
2706,2019,경북,의성군,경북의성경찰서,61~세,264,6536,4.04,4039.17
2707,2019,경북,청도군,경북청도경찰서,16~20세,27,5,540.0,540000.0
2708,2019,경북,청도군,경북청도경찰서,21~30세,57,170,33.53,33529.41
2709,2019,경북,청도군,경북청도경찰서,31~40세,83,278,29.86,29856.12
2710,2019,경북,청도군,경북청도경찰서,41~50세,157,466,33.69,33690.99
2711,2019,경북,청도군,경북청도경찰서,51~60세,233,1111,20.97,20972.1
2712,2019,경북,청도군,경북청도경찰서,61~세,244,4754,5.13,5132.52
2713,2019,경북,청송군,경북청송경찰서,21~30세,27,201,13.43,13432.84
2714,2019,경북,청송군,경북청송경찰서,31~40세,49,271,18.08,18081.18
2715,2019,경북,청송군,경북청송경찰서,41~50세,88,322,27.33,27329.19
2716,2019,경북,청송군,경북청송경찰서,51~60세,162,743,21.8,21803.5
2717,2019,경북,청송군,경북청송경찰서,61~세,145,2700,5.37,5370.37
2718,2019,경북,칠곡군,경북칠곡경찰서,16~20세,117,116,100.86,100862.07
2719,2019,경북,칠곡군,경북칠곡경찰서,21~30세,356,1732,20.55,20554.27
2720,2019,경북,칠곡군,경북칠곡경찰서,31~40세,521,2996,17.39,17389.85
2721,2019,경북,칠곡군,경북칠곡경찰서,41~50세,637,2639,24.14,24137.93
2722,2019,경북,칠곡군,경북칠곡경찰서,51~60세,593,2471,24.0,23998.38
2723,2019,경북,칠곡군,경북칠곡경찰서,61~세,394,4383,8.99,8989.28
2724,2019,광주,광산구,광주광산경찰서,16~20세,623,481,129.52,129521.83
2725,2019,광주,광산구,광주광산경찰서,21~30세,1608,8780,18.31,18314.35
2726,2019,광주,광산구,광주광산경찰서,31~40세,1829,8894,20.56,20564.43
2727,2019,광주,광산구,광주광산경찰서,41~50세,1912,8128,23.52,23523.62
2728,2019,광주,광산구,광주광산경찰서,51~60세,1536,6938,22.14,22138.94
2729,2019,광주,광산구,광주광산경찰서,61~세,774,10157,7.62,7620.36
2730,2019,대구,달성군,대구달성경찰서,16~20세,192,194,98.97,98969.07
2731,2019,대구,달성군,대구달성경찰서,21~30세,525,2985,17.59,17587.94
2732,2019,대구,달성군,대구달성경찰서,31~40세,825,4680,17.63,17628.21
2733,2019,대구,달성군,대구달성경찰서,41~50세,810,3827,21.17,21165.4
2734,2019,대구,달성군,대구달성경찰서,51~60세,750,4140,18.12,18115.94
2735,2019,대구,달성군,대구달성경찰서,61~세,484,7417,6.53,6525.55
2736,2019,대구,수성구,대구수성경찰서,16~20세,542,364,148.9,148901.1
2737,2019,대구,수성구,대구수성경찰서,21~30세,1569,5140,30.53,30525.29
2738,2019,대구,수성구,대구수성경찰서,31~40세,1684,5347,31.49,31494.3
2739,2019,대구,수성구,대구수성경찰서,41~50세,1772,5250,33.75,33752.38
2740,2019,대구,수성구,대구수성경찰서,51~60세,1769,6474,27.32,27324.68
2741,2019,대구,수성구,대구수성경찰서,61~세,1202,15170,7.92,7923.53
2742,2019,대전,유성구,대전유성경찰서,16~20세,412,757,54.43,54425.36
2743,2019,대전,유성구,대전유성경찰서,21~30세,1443,17087,8.45,8445.02
2744,2019,대전,유성구,대전유성경찰서,31~40세,1509,11633,12.97,12971.72
2745,2019,대전,유성구,대전유성경찰서,41~50세,1445,6631,21.79,21791.58
2746,2019,대전,유성구,대전유성경찰서,51~60세,1277,5674,22.51,22506.17
2747,2019,대전,유성구,대전유성경찰서,61~세,785,7793,10.07,10073.14
2748,2019,부산,금정구,부산금정경찰서,16~20세,410,909,45.1,45104.51
2749,2019,부산,금정구,부산금정경찰서,21~30세,1164,10007,11.63,11631.86
2750,2019,부산,금정구,부산금정경찰서,31~40세,882,3508,25.14,25142.53
2751,2019,부산,금정구,부산금정경찰서,41~50세,993,3281,30.27,30265.16
2752,2019,부산,금정구,부산금정경찰서,51~60세,1054,4741,22.23,22231.6
2753,2019,부산,금정구,부산금정경찰서,61~세,862,12292,7.01,7012.69
2754,2019,부산,기장군,부산기장경찰서,16~20세,131,50,262.0,262000.0
2755,2019,부산,기장군,부산기장경찰서,21~30세,370,1742,21.24,21239.95
2756,2019,부산,기장군,부산기장경찰서,31~40세,622,2784,22.34,22341.95
2757,2019,부산,기장군,부산기장경찰서,41~50세,696,2618,26.59,26585.18
2758,2019,부산,기장군,부산기장경찰서,51~60세,679,2827,24.02,24018.39
2759,2019,부산,기장군,부산기장경찰서,61~세,467,6631,7.04,7042.68
2760,2019,부산,동래구,부산동래경찰서,16~20세,322,99,325.25,325252.53
2761,2019,부산,동래구,부산동래경찰서,21~30세,1071,3145,34.05,34054.05
2762,2019,부산,동래구,부산동래경찰서,31~40세,1079,3979,27.12,27117.37
2763,2019,부산,동래구,부산동래경찰서,41~50세,1273,3531,36.05,36052.11
2764,2019,부산,동래구,부산동래경찰서,51~60세,1241,4511,27.51,27510.53
2765,2019,부산,동래구,부산동래경찰서,61~세,1123,11512,9.76,9755.04
2766,2019,부산,부산진구,부산진경찰서,16~20세,994,636,156.29,156289.31
2767,2019,부산,부산진구,부산진경찰서,21~30세,3473,12670,27.41,27411.21
2768,2019,부산,부산진구,부산진경찰서,31~40세,2081,8489,24.51,24514.08
2769,2019,부산,부산진구,부산진경찰서,41~50세,2091,6149,34.01,34005.53
2770,2019,부산,부산진구,부산진경찰서,51~60세,2243,7378,30.4,30401.19
2771,2019,부산,부산진구,부산진경찰서,61~세,2037,18626,10.94,10936.33
2772,2019,부산,사상구,부산사상경찰서,16~20세,487,392,124.23,124234.69
2773,2019,부산,사상구,부산사상경찰서,21~30세,1367,4633,29.51,29505.72
2774,2019,부산,사상구,부산사상경찰서,31~40세,1147,3116,36.81,36810.01
2775,2019,부산,사상구,부산사상경찰서,41~50세,1140,3483,32.73,32730.4
2776,2019,부산,사상구,부산사상경찰서,51~60세,1356,5922,22.9,22897.67
2777,2019,부산,사상구,부산사상경찰서,61~세,931,11312,8.23,8230.2
2778,2019,부산,사하구,부산사하경찰서,16~20세,429,327,131.19,131192.66
2779,2019,부산,사하구,부산사하경찰서,21~30세,1077,5872,18.34,18341.28
2780,2019,부산,사하구,부산사하경찰서,31~40세,1165,4558,25.56,25559.46
2781,2019,부산,사하구,부산사하경찰서,41~50세,1272,4610,27.59,27592.19
2782,2019,부산,사하구,부산사하경찰서,51~60세,1291,6678,19.33,19332.14
2783,2019,부산,사하구,부산사하경찰서,61~세,1017,15647,6.5,6499.65
2784,2019,부산,영도구,부산영도경찰서,16~20세,113,362,31.22,31215.47
2785,2019,부산,영도구,부산영도경찰서,21~30세,298,1906,15.63,15634.84
2786,2019,부산,영도구,부산영도경찰서,31~40세,313,1119,27.97,27971.4
2787,2019,부산,영도구,부산영도경찰서,41~50세,471,1666,28.27,28271.31
2788,2019,부산,영도구,부산영도경찰서,51~60세,514,2972,17.29,17294.75
2789,2019,부산,영도구,부산영도경찰서,61~세,510,9171,5.56,5561.01
2790,2019,부산,해운대구,부산해운대경찰서,16~20세,599,154,388.96,388961.04
2791,2019,부산,해운대구,부산해운대경찰서,21~30세,1695,4876,34.76,34762.1
2792,2019,부산,해운대구,부산해운대경찰서,31~40세,1687,6125,27.54,27542.86
2793,2019,부산,해운대구,부산해운대경찰서,41~50세,1838,6010,30.58,30582.36
2794,2019,부산,해운대구,부산해운대경찰서,51~60세,1583,7286,21.73,21726.6
2795,2019,부산,해운대구,부산해운대경찰서,61~세,1169,17549,6.66,6661.35
2796,2019,서울,강동구,서울강동경찰서,16~20세,420,156,269.23,269230.77
2797,2019,서울,강동구,서울강동경찰서,21~30세,1474,7546,19.53,19533.53
2798,2019,서울,강동구,서울강동경찰서,31~40세,1533,9673,15.85,15848.24
2799,2019,서울,강동구,서울강동경찰서,41~50세,1694,6937,24.42,24419.78
2800,2019,서울,강동구,서울강동경찰서,51~60세,1837,7218,25.45,25450.26
2801,2019,서울,강동구,서울강동경찰서,61~세,1496,13657,10.95,10954.09
2802,2019,서울,강북구,서울강북경찰서,16~20세,551,294,187.41,187414.97
2803,2019,서울,강북구,서울강북경찰서,21~30세,1733,7137,24.28,24281.91
2804,2019,서울,강북구,서울강북경찰서,31~40세,1414,6397,22.1,22104.11
2805,2019,서울,강북구,서울강북경찰서,41~50세,1562,5875,26.59,26587.23
2806,2019,서울,강북구,서울강북경찰서,51~60세,1643,7259,22.63,22633.97
2807,2019,서울,강북구,서울강북경찰서,61~세,1283,15828,8.11,8105.89
2808,2019,서울,관악구,서울관악경찰서,16~20세,604,1022,59.1,59099.8
2809,2019,서울,관악구,서울관악경찰서,21~30세,3359,47978,7.0,7001.13
2810,2019,서울,관악구,서울관악경찰서,31~40세,2034,30899,6.58,6582.74
2811,2019,서울,관악구,서울관악경찰서,41~50세,1742,12694,13.72,13723.02
2812,2019,서울,관악구,서울관악경찰서,51~60세,1954,9925,19.69,19687.66
2813,2019,서울,관악구,서울관악경찰서,61~세,1783,17344,10.28,10280.21
2814,2019,서울,광진구,서울광진경찰서,16~20세,607,575,105.57,105565.22
2815,2019,서울,광진구,서울광진경찰서,21~30세,2146,18649,11.51,11507.32
2816,2019,서울,광진구,서울광진경찰서,31~40세,1478,14047,10.52,10521.82
2817,2019,서울,광진구,서울광진경찰서,41~50세,1371,7478,18.33,18333.78
2818,2019,서울,광진구,서울광진경찰서,51~60세,1430,6967,20.53,20525.33
2819,2019,서울,광진구,서울광진경찰서,61~세,946,10997,8.6,8602.35
2820,2019,서울,구로구,서울구로경찰서,16~20세,451,231,195.24,195238.1
2821,2019,서울,구로구,서울구로경찰서,21~30세,1820,9793,18.58,18584.7
2822,2019,서울,구로구,서울구로경찰서,31~40세,1865,10381,17.97,17965.51
2823,2019,서울,구로구,서울구로경찰서,41~50세,1959,7004,27.97,27969.73
2824,2019,서울,구로구,서울구로경찰서,51~60세,2076,6836,30.37,30368.64
2825,2019,서울,구로구,서울구로경찰서,61~세,1503,13494,11.14,11138.28
2826,2019,서울,금천구,서울금천경찰서,16~20세,287,137,209.49,209489.05
2827,2019,서울,금천구,서울금천경찰서,21~30세,1300,8001,16.25,16247.97
2828,2019,서울,금천구,서울금천경찰서,31~40세,1278,8160,15.66,15661.76
2829,2019,서울,금천구,서울금천경찰서,41~50세,1540,5213,29.54,29541.53
2830,2019,서울,금천구,서울금천경찰서,51~60세,1536,6305,24.36,24361.62
2831,2019,서울,금천구,서울금천경찰서,61~세,1039,9961,10.43,10430.68
2832,2019,서울,노원구,서울노원경찰서,16~20세,668,724,92.27,92265.19
2833,2019,서울,노원구,서울노원경찰서,21~30세,1670,10357,16.12,16124.36
2834,2019,서울,노원구,서울노원경찰서,31~40세,1370,6840,20.03,20029.24
2835,2019,서울,노원구,서울노원경찰서,41~50세,1700,6641,25.6,25598.55
2836,2019,서울,노원구,서울노원경찰서,51~60세,1658,7572,21.9,21896.46
2837,2019,서울,노원구,서울노원경찰서,61~세,1383,21231,6.51,6514.06
2838,2019,서울,도봉구,서울도봉경찰서,16~20세,281,159,176.73,176729.56
2839,2019,서울,도봉구,서울도봉경찰서,21~30세,825,3961,20.83,20828.07
2840,2019,서울,도봉구,서울도봉경찰서,31~40세,824,4670,17.64,17644.54
2841,2019,서울,도봉구,서울도봉경찰서,41~50세,953,4783,19.92,19924.73
2842,2019,서울,도봉구,서울도봉경찰서,51~60세,1081,5765,18.75,18751.08
2843,2019,서울,도봉구,서울도봉경찰서,61~세,976,13315,7.33,7330.08
2844,2019,서울,동대문구,서울동대문경찰서,16~20세,398,1543,25.79,25793.91
2845,2019,서울,동대문구,서울동대문경찰서,21~30세,1570,20430,7.68,7684.78
2846,2019,서울,동대문구,서울동대문경찰서,31~40세,1428,9246,15.44,15444.52
2847,2019,서울,동대문구,서울동대문경찰서,41~50세,1531,6320,24.22,24224.68
2848,2019,서울,동대문구,서울동대문경찰서,51~60세,1771,6561,26.99,26992.84
2849,2019,서울,동대문구,서울동대문경찰서,61~세,1640,14052,11.67,11670.94
2850,2019,서울,동작구,서울동작경찰서,16~20세,414,891,46.46,46464.65
2851,2019,서울,동작구,서울동작경찰서,21~30세,1806,21093,8.56,8562.08
2852,2019,서울,동작구,서울동작경찰서,31~40세,1348,13557,9.94,9943.2
2853,2019,서울,동작구,서울동작경찰서,41~50세,1178,6721,17.53,17527.15
2854,2019,서울,동작구,서울동작경찰서,51~60세,1374,5579,24.63,24628.07
2855,2019,서울,동작구,서울동작경찰서,61~세,1221,12247,9.97,9969.79
2856,2019,서울,마포구,서울마포경찰서,16~20세,795,554,143.5,143501.81
2857,2019,서울,마포구,서울마포경찰서,21~30세,3331,18847,17.67,17673.9
2858,2019,서울,마포구,서울마포경찰서,31~40세,1810,15893,11.39,11388.66
2859,2019,서울,마포구,서울마포경찰서,41~50세,1543,8209,18.8,18796.44
2860,2019,서울,마포구,서울마포경찰서,51~60세,1374,5296,25.94,25944.11
2861,2019,서울,마포구,서울마포경찰서,61~세,1089,10449,10.42,10422.05
2862,2019,서울,서대문구,서울서대문경찰서,16~20세,464,744,62.37,62365.59
2863,2019,서울,서대문구,서울서대문경찰서,21~30세,1763,16777,10.51,10508.43
2864,2019,서울,서대문구,서울서대문경찰서,31~40세,1195,8050,14.84,14844.72
2865,2019,서울,서대문구,서울서대문경찰서,41~50세,1094,5153,21.23,21230.35
2866,2019,서울,서대문구,서울서대문경찰서,51~60세,1143,4726,24.19,24185.36
2867,2019,서울,서대문구,서울서대문경찰서,61~세,1048,10999,9.53,9528.14
2868,2019,서울,성동구,서울성동경찰서,16~20세,306,587,52.13,52129.47
2869,2019,서울,성동구,서울성동경찰서,21~30세,1403,11587,12.11,12108.4
2870,2019,서울,성동구,서울성동경찰서,31~40세,1312,8562,15.32,15323.52
2871,2019,서울,성동구,서울성동경찰서,41~50세,1135,5742,19.77,19766.63
2872,2019,서울,성동구,서울성동경찰서,51~60세,1168,5385,21.69,21689.88
2873,2019,서울,성동구,서울성동경찰서,61~세,888,9625,9.23,9225.97
2874,2019,서울,송파구,서울송파경찰서,16~20세,645,280,230.36,230357.14
2875,2019,서울,송파구,서울송파경찰서,21~30세,2907,13660,21.28,21281.11
2876,2019,서울,송파구,서울송파경찰서,31~40세,3078,19621,15.69,15687.27
2877,2019,서울,송파구,서울송파경찰서,41~50세,2858,10979,26.03,26031.51
2878,2019,서울,송파구,서울송파경찰서,51~60세,2852,8528,33.44,33442.78
2879,2019,서울,송파구,서울송파경찰서,61~세,2162,15791,13.69,13691.34
2880,2019,서울,양천구,서울양천경찰서,16~20세,428,142,301.41,301408.45
2881,2019,서울,양천구,서울양천경찰서,21~30세,1166,4496,25.93,25934.16
2882,2019,서울,양천구,서울양천경찰서,31~40세,1291,6663,19.38,19375.66
2883,2019,서울,양천구,서울양천경찰서,41~50세,1550,5582,27.77,27767.83
2884,2019,서울,양천구,서울양천경찰서,51~60세,1562,6049,25.82,25822.45
2885,2019,서울,양천구,서울양천경찰서,61~세,1264,13413,9.42,9423.69
2886,2019,서울,영등포구,서울영등포경찰서,16~20세,555,251,221.12,221115.54
2887,2019,서울,영등포구,서울영등포경찰서,21~30세,2882,15031,19.17,19173.71
2888,2019,서울,영등포구,서울영등포경찰서,31~40세,2593,15545,16.68,16680.6
2889,2019,서울,영등포구,서울영등포경찰서,41~50세,2412,7719,31.25,31247.57
2890,2019,서울,영등포구,서울영등포경찰서,51~60세,2691,6902,38.99,38988.7
2891,2019,서울,영등포구,서울영등포경찰서,61~세,2139,12766,16.76,16755.44
2892,2019,서울,용산구,서울용산경찰서,16~20세,285,249,114.46,114457.83
2893,2019,서울,용산구,서울용산경찰서,21~30세,2081,7985,26.06,26061.37
2894,2019,서울,용산구,서울용산경찰서,31~40세,1571,8944,17.56,17564.85
2895,2019,서울,용산구,서울용산경찰서,41~50세,1356,5430,24.97,24972.38
2896,2019,서울,용산구,서울용산경찰서,51~60세,1195,4262,28.04,28038.48
2897,2019,서울,용산구,서울용산경찰서,61~세,912,8275,11.02,11021.15
2898,2019,울산,울주군,울산울주경찰서,16~20세,234,130,180.0,180000.0
2899,2019,울산,울주군,울산울주경찰서,21~30세,506,2308,21.92,21923.74
2900,2019,울산,울주군,울산울주경찰서,31~40세,728,3321,21.92,21921.11
2901,2019,울산,울주군,울산울주경찰서,41~50세,915,3758,24.35,24348.06
2902,2019,울산,울주군,울산울주경찰서,51~60세,1002,4625,21.66,21664.86
2903,2019,울산,울주군,울산울주경찰서,61~세,609,8364,7.28,7281.21
2904,2019,인천,강화군,인천강화경찰서,16~20세,52,14,371.43,371428.57
2905,2019,인천,강화군,인천강화경찰서,21~30세,91,338,26.92,26923.08
2906,2019,인천,강화군,인천강화경찰서,31~40세,130,377,34.48,34482.76
2907,2019,인천,강화군,인천강화경찰서,41~50세,230,677,33.97,33973.41
2908,2019,인천,강화군,인천강화경찰서,51~60세,335,1492,22.45,22453.08
2909,2019,인천,강화군,인천강화경찰서,61~세,330,4814,6.86,6855.01
2910,2019,인천,계양구,인천계양경찰서,16~20세,323,213,151.64,151643.19
2911,2019,인천,계양구,인천계양경찰서,21~30세,1071,2704,39.61,39607.99
2912,2019,인천,계양구,인천계양경찰서,31~40세,1150,3975,28.93,28930.82
2913,2019,인천,계양구,인천계양경찰서,41~50세,1210,4957,24.41,24409.93
2914,2019,인천,계양구,인천계양경찰서,51~60세,1362,6247,21.8,21802.47
2915,2019,인천,계양구,인천계양경찰서,61~세,712,9398,7.58,7576.08
2916,2019,인천,남동구,인천남동경찰서,16~20세,531,155,342.58,342580.65
2917,2019,인천,남동구,인천남동경찰서,21~30세,1824,7233,25.22,25217.75
2918,2019,인천,남동구,인천남동경찰서,31~40세,1460,9723,15.02,15015.94
2919,2019,인천,남동구,인천남동경찰서,41~50세,1365,9497,14.37,14372.96
2920,2019,인천,남동구,인천남동경찰서,51~60세,1377,10237,13.45,13451.21
2921,2019,인천,남동구,인천남동경찰서,61~세,777,17581,4.42,4419.54
2922,2019,인천,연수구,인천연수경찰서,16~20세,360,250,144.0,144000.0
2923,2019,인천,연수구,인천연수경찰서,21~30세,1209,6008,20.12,20123.17
2924,2019,인천,연수구,인천연수경찰서,31~40세,1187,6019,19.72,19720.88
2925,2019,인천,연수구,인천연수경찰서,41~50세,1178,5037,23.39,23386.94
2926,2019,인천,연수구,인천연수경찰서,51~60세,1068,5105,20.92,20920.67
2927,2019,인천,연수구,인천연수경찰서,61~세,523,7680,6.81,6809.9
2928,2019,인천,옹진군,인천중부경찰서,16~20세,348,5,6960.0,6960000.0
2929,2019,인천,옹진군,인천중부경찰서,21~30세,1223,465,263.01,263010.75
2930,2019,인천,옹진군,인천중부경찰서,31~40세,1211,372,325.54,325537.63
2931,2019,인천,옹진군,인천중부경찰서,41~50세,1354,492,275.2,275203.25
2932,2019,인천,옹진군,인천중부경찰서,51~60세,1345,798,168.55,168546.37
2933,2019,인천,옹진군,인천중부경찰서,61~세,877,1528,57.4,57395.29
2934,2019,전남,강진군,전남강진경찰서,16~20세,32,6,533.33,533333.33
2935,2019,전남,강진군,전남강진경찰서,21~30세,62,245,25.31,25306.12
2936,2019,전남,강진군,전남강진경찰서,31~40세,84,288,29.17,29166.67
2937,2019,전남,강진군,전남강진경찰서,41~50세,148,405,36.54,36543.21
2938,2019,전남,강진군,전남강진경찰서,51~60세,206,758,27.18,27176.78
2939,2019,전남,강진군,전남강진경찰서,61~세,216,3767,5.73,5734.01
2940,2019,전남,고흥군,전남고흥경찰서,16~20세,36,9,400.0,400000.0
2941,2019,전남,고흥군,전남고흥경찰서,21~30세,97,257,37.74,37743.19
2942,2019,전남,고흥군,전남고흥경찰서,31~40세,107,360,29.72,29722.22
2943,2019,전남,고흥군,전남고흥경찰서,41~50세,230,657,35.01,35007.61
2944,2019,전남,고흥군,전남고흥경찰서,51~60세,260,1490,17.45,17449.66
2945,2019,전남,고흥군,전남고흥경찰서,61~세,373,8374,4.45,4454.26
2946,2019,전남,곡성군,전남곡성경찰서,16~20세,39,134,29.1,29104.48
2947,2019,전남,곡성군,전남곡성경찰서,21~30세,49,630,7.78,7777.78
2948,2019,전남,곡성군,전남곡성경찰서,31~40세,40,244,16.39,16393.44
2949,2019,전남,곡성군,전남곡성경찰서,41~50세,68,331,20.54,20543.81
2950,2019,전남,곡성군,전남곡성경찰서,51~60세,98,669,14.65,14648.73
2951,2019,전남,곡성군,전남곡성경찰서,61~세,116,3153,3.68,3679.04
2952,2019,전남,광양시,전남광양경찰서,16~20세,120,90,133.33,133333.33
2953,2019,전남,광양시,전남광양경찰서,21~30세,437,1826,23.93,23932.09
2954,2019,전남,광양시,전남광양경찰서,31~40세,513,2246,22.84,22840.61
2955,2019,전남,광양시,전남광양경찰서,41~50세,714,2529,28.23,28232.5
2956,2019,전남,광양시,전남광양경찰서,51~60세,678,3120,21.73,21730.77
2957,2019,전남,광양시,전남광양경찰서,61~세,376,5224,7.2,7197.55
2958,2019,전남,구례군,전남구례경찰서,21~30세,31,121,25.62,25619.83
2959,2019,전남,구례군,전남구례경찰서,31~40세,60,214,28.04,28037.38
2960,2019,전남,구례군,전남구례경찰서,41~50세,93,307,30.29,30293.16
2961,2019,전남,구례군,전남구례경찰서,51~60세,128,725,17.66,17655.17
2962,2019,전남,구례군,전남구례경찰서,61~세,143,2558,5.59,5590.3
2963,2019,전남,나주시,전남나주경찰서,16~20세,102,103,99.03,99029.13
2964,2019,전남,나주시,전남나주경찰서,21~30세,265,2289,11.58,11577.11
2965,2019,전남,나주시,전남나주경찰서,31~40세,380,2332,16.3,16295.03
2966,2019,전남,나주시,전남나주경찰서,41~50세,443,2127,20.83,20827.46
2967,2019,전남,나주시,전남나주경찰서,51~60세,490,2592,18.9,18904.32
2968,2019,전남,나주시,전남나주경찰서,61~세,483,7437,6.49,6494.55
2969,2019,전남,담양군,전남담양경찰서,16~20세,29,40,72.5,72500.0
2970,2019,전남,담양군,전남담양경찰서,21~30세,67,415,16.14,16144.58
2971,2019,전남,담양군,전남담양경찰서,31~40세,97,306,31.7,31699.35
2972,2019,전남,담양군,전남담양경찰서,41~50세,133,415,32.05,32048.19
2973,2019,전남,담양군,전남담양경찰서,51~60세,236,782,30.18,30179.03
2974,2019,전남,담양군,전남담양경찰서,61~세,277,3359,8.25,8246.5
2975,2019,전남,목포시,전남목포경찰서,16~20세,484,420,115.24,115238.1
