TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,금천,성인,출장,27,관리자,참가증,20180723,M
1,영동,성인,출장,29,관리자,3등급,20180721,M
1,순천,청소년,일반,18,인바디,3등급,20180723,M
1,금천,성인,출장,22,관리자,참가증,20180723,M
1,오산,성인,일반,29,관리자,참가증,20180723,M
1,금천,성인,출장,27,관리자,2등급,20180723,M
1,순천,청소년,일반,17,인바디,3등급,20180723,M
2,동구(광주),성인,일반,21,관리자,2등급,20180723,F
1,금천,성인,출장,24,관리자,참가증,20180723,M
1,오산,성인,일반,29,관리자,참가증,20180723,M
1,금천,성인,출장,21,관리자,참가증,20180723,M
1,금천,성인,출장,21,관리자,참가증,20180723,M
1,금천,성인,출장,22,관리자,참가증,20180723,M
1,금천,성인,출장,19,관리자,참가증,20180723,M
1,금천,성인,출장,27,관리자,3등급,20180723,M
3,금천,성인,출장,22,관리자,3등급,20180723,M
1,금천,성인,출장,21,관리자,3등급,20180723,M
1,금천,성인,출장,41,관리자,1등급,20180723,M
3,금천,성인,출장,32,관리자,2등급,20180723,M
1,금천,성인,출장,24,관리자,참가증,20180723,M
2,곡성,노인,일반,71,관리자,2등급,20180723,F
1,금천,성인,출장,21,관리자,2등급,20180723,M
1,금천,성인,출장,23,관리자,3등급,20180723,M
1,금천,성인,출장,22,관리자,3등급,20180723,M
1,금천,성인,출장,22,관리자,2등급,20180723,M
2,곡성,노인,일반,81,관리자,참가증,20180723,F
1,금천,성인,출장,25,관리자,2등급,20180723,M
1,금천,성인,출장,20,관리자,3등급,20180723,M
1,금천,성인,출장,25,관리자,1등급,20180723,M
1,금천,성인,출장,25,관리자,3등급,20180723,M
1,금천,성인,출장,25,관리자,2등급,20180723,M
1,춘천,청소년,출장,17,관리자,1등급,20180723,F
1,전주,성인,일반,50,인바디,2등급,20180724,M
2,서구(대전),청소년,출장,17,관리자,참가증,20180716,F
2,서구(대전),청소년,출장,16,관리자,참가증,20180716,F
2,서구(대전),청소년,출장,17,관리자,3등급,20180716,F
2,서구(대전),청소년,출장,16,관리자,3등급,20180716,F
2,서구(대전),청소년,출장,17,관리자,3등급,20180716,F
2,서구(대전),청소년,출장,17,관리자,1등급,20180716,F
2,서구(대전),청소년,출장,17,관리자,3등급,20180716,F
2,서구(대전),청소년,출장,16,관리자,3등급,20180716,F
1,오산,성인,일반,32,관리자,참가증,20180724,M
1,서구(대전),청소년,출장,16,관리자,참가증,20180716,F
2,서구(대전),청소년,출장,16,관리자,1등급,20180716,F
2,서구(대전),청소년,출장,17,관리자,참가증,20180716,F
2,서구(대전),청소년,출장,16,관리자,참가증,20180716,F
2,서구(대전),청소년,출장,16,관리자,참가증,20180716,F
2,서구(대전),청소년,출장,16,관리자,2등급,20180716,F
2,창원,성인,출장,55,관리자,1등급,20180726,F
3,화성,성인,일반,55,관리자,참가증,20180726,F
1,KSPO송파(출장A),성인,출장,50,관리자,3등급,20180726,F
24,화성,성인,일반,48,관리자,1등급,20180726,F
1,북구(부산),성인,일반,26,관리자,참가증,20180726,M
1,창원,성인,출장,53,관리자,1등급,20180726,F
1,의정부,성인,일반,47,관리자,2등급,20180726,M
1,마포,노인,출장,78,관리자,2등급,20180726,F
1,마포,노인,출장,82,관리자,참가증,20180726,F
1,마포,노인,출장,76,관리자,참가증,20180726,M
1,의정부,성인,일반,41,관리자,참가증,20180726,F
2,KSPO송파(출장A),성인,출장,52,관리자,참가증,20180726,F
1,창원,성인,출장,45,관리자,3등급,20180726,F
1,창원,성인,출장,34,관리자,참가증,20180726,M
1,창원,성인,출장,61,관리자,2등급,20180726,M
2,금천,성인,일반,41,관리자,2등급,20180726,F
5,마포,노인,출장,78,관리자,3등급,20180726,F
1,금천,성인,일반,42,관리자,참가증,20180726,F
2,마포,노인,출장,78,관리자,참가증,20180726,F
2,남구(부산),성인,출장,27,관리자,3등급,20180726,M
3,북구(부산),청소년,일반,16,관리자,1등급,20180726,M
1,사천,성인,출장,61,관리자,참가증,20180726,M
2,동구(광주),노인,일반,78,관리자,참가증,20180727,M
1,KSPO송파(출장A),노인,출장,74,관리자,3등급,20180727,F
1,사천,성인,출장,25,관리자,참가증,20180726,M
3,제주,노인,일반,69,관리자,2등급,20180727,F
1,사천,성인,출장,33,관리자,참가증,20180726,M
1,증평,노인,출장,70,관리자,참가증,20180726,F
1,KSPO송파(출장A),노인,출장,72,관리자,참가증,20180727,F
1,사천,성인,출장,24,관리자,참가증,20180726,M
1,사천,성인,출장,41,관리자,참가증,20180726,M
1,증평,노인,출장,72,관리자,참가증,20180726,M
1,동작,노인,일반,68,관리자,2등급,20180727,M
1,KSPO송파(출장A),노인,출장,81,관리자,참가증,20180727,M
1,증평,노인,출장,68,관리자,참가증,20180726,F
1,사천,성인,출장,36,관리자,참가증,20180726,M
1,원주,성인,일반,39,인바디,참가증,20180727,M
1,증평,노인,출장,80,관리자,2등급,20180726,M
1,KSPO송파(출장A),노인,출장,75,관리자,3등급,20180727,M
1,증평,노인,출장,76,관리자,참가증,20180726,F
1,광산,성인,일반,45,관리자,참가증,20180727,M
1,광산,성인,일반,51,관리자,2등급,20180727,M
1,증평,노인,출장,67,관리자,3등급,20180726,F
1,KSPO송파(출장A),노인,출장,75,관리자,2등급,20180727,F
1,증평,노인,출장,66,관리자,참가증,20180726,F
1,남구(울산),성인,일반,43,관리자,참가증,20180727,F
1,창원,청소년,일반,17,관리자,참가증,20180727,M
1,창원,청소년,일반,16,관리자,참가증,20180727,F
1,사천,성인,출장,48,관리자,3등급,20180726,F
2,KSPO송파(출장A),노인,출장,73,관리자,참가증,20180727,F
1,의정부,청소년,출장,17,관리자,3등급,20180727,F
1,사천,성인,출장,37,관리자,참가증,20180726,M
1,사천,성인,출장,54,관리자,참가증,20180726,F
2,오산,노인,출장,66,관리자,참가증,20180727,M
1,연수,청소년,일반,16,관리자,참가증,20180727,F
1,의정부,성인,출장,45,관리자,참가증,20180727,F
1,KSPO송파(출장A),노인,출장,77,관리자,참가증,20180727,F
1,오산,성인,출장,46,관리자,참가증,20180727,F
1,연수,성인,일반,47,관리자,참가증,20180727,F
1,마포,성인,일반,54,인바디,참가증,20180730,F
2,춘천,성인,일반,62,인바디,3등급,20180730,M
2,노원,성인,일반,62,관리자,3등급,20180730,M
1,증평,성인,일반,52,관리자,참가증,20180730,F
1,창원,노인,일반,67,관리자,3등급,20180730,M
1,서구(대전),노인,출장,79,관리자,2등급,20180730,M
1,동작,노인,일반,76,관리자,3등급,20180730,M
1,서구(대전),노인,출장,76,관리자,3등급,20180730,M
1,순천,노인,일반,66,인바디,3등급,20180730,M
1,화성,노인,일반,67,관리자,참가증,20180730,M
1,연수,성인,일반,25,관리자,참가증,20180730,M
1,성남,노인,일반,79,관리자,참가증,20180730,M
4,연수,성인,일반,25,관리자,2등급,20180730,M
1,서구(대전),성인,출장,63,관리자,참가증,20180730,F
1,포항,청소년,출장,17,관리자,참가증,20180719,F
1,오산,청소년,출장,13,관리자,3등급,20180718,M
5,사상,성인,출장,59,관리자,2등급,20180720,F
5,사상,성인,출장,57,관리자,3등급,20180720,F
1,노원,노인,일반,65,인바디,3등급,20180720,F
1,오산,청소년,출장,13,관리자,1등급,20180718,F
1,포항,청소년,출장,17,관리자,참가증,20180719,F
1,포항,청소년,출장,17,관리자,3등급,20180719,F
1,오산,청소년,출장,13,관리자,참가증,20180718,F
1,오산,청소년,출장,13,관리자,참가증,20180718,M
2,사상,성인,출장,59,관리자,2등급,20180720,F
1,오산,청소년,출장,13,관리자,참가증,20180718,M
1,포항,청소년,출장,17,관리자,3등급,20180719,F
1,오산,청소년,출장,13,관리자,2등급,20180718,F
1,사하,성인,일반,27,관리자,참가증,20180719,F
3,사상,성인,출장,58,관리자,2등급,20180720,F
1,사상,성인,출장,61,관리자,참가증,20180720,F
1,오산,청소년,출장,13,관리자,참가증,20180718,F
1,포항,청소년,출장,18,관리자,참가증,20180719,F
1,사상,성인,출장,35,관리자,참가증,20180720,M
1,서초,성인,출장,39,관리자,3등급,20180720,M
1,사상,성인,출장,57,관리자,3등급,20180720,M
2,사하,성인,출장,35,관리자,3등급,20180720,F
2,사상,노인,출장,67,관리자,참가증,20180720,F
1,오산,청소년,출장,13,관리자,참가증,20180718,F
1,오산,청소년,출장,13,관리자,3등급,20180718,F
1,포항,청소년,출장,17,관리자,참가증,20180719,F
1,사상,성인,출장,22,관리자,참가증,20180720,M
2,사상,성인,출장,33,관리자,2등급,20180720,F
